Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
128,40,85,153,False,3.9,1,7/28/2024 2:30:24 PM,False,0,1,86,5.7,1464,,3.9,1,7/28/2024 2:54:48 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
1210000,2.1,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,51,39,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1212000,1.8,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,52,39,28,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1214000,1.5,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,59,44,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1216000,1.3,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,67,49,35,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1218000,0.9,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,61,46,34,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1220000,0.9,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,63,46,34,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1222000,1,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,60,46,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1224000,1,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,59,45,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1226000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,58,43,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1228000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,60,45,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1230000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,59,45,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1232000,1.3,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,59,44,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1234000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,58,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1236000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,62,46,34,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1238000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,61,47,34,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1240000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,63,49,37,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1242000,1.5,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,61,46,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1244000,1.5,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,62,48,36,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1246000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,65,49,36,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1248000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,60,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1250000,1.3,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,61,46,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1252000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,57,43,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1254000,1.2,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,57,45,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1256000,1.3,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,62,47,36,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1258000,1.3,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,55,40,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1260000,1.3,0,1,0.23,0.21,0,0,99,1,0,26,False,True,0,0,57,42,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1262000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,57,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1264000,1.4,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,58,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1266000,1.5,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,64,47,35,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1268000,1.7,0,1,0.24,0.21,0,0,99,1,0,26,False,True,0,0,57,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1270000,2,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,57,41,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1272000,2,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,58,44,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1274000,2.2,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,58,44,33,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1276000,2.4,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,57,43,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1278000,2.3,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,55,40,30,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1280000,2.3,0,1,0.25,0.21,0,0,99,1,0,26,False,True,0,0,54,40,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1282000,2.5,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,56,43,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1284000,2.6,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,53,38,29,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1286000,2.5,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,57,42,31,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1288000,2.6,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,57,43,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1290000,2.6,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,61,47,35,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
1292000,2.6,0,1,0.26,0.21,0,0,99,1,0,26,False,True,0,0,58,43,32,3.86,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
