Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
144,40,85,5611,False,4.1,0,8/8/2024 11:50:11 AM,False,0,1,86,10.1,2129,,4.1,0,8/8/2024 12:25:35 PM,False,0,1,937B0677,86,2,13,GF,40/85,997,997,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
100000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,54,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
102000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
104000,4.1,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,54,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
106000,4.2,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
108000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,54,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
110000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,57,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
112000,4.2,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,55,42,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
114000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,58,44,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
116000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
118000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,56,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
120000,4.2,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,55,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
122000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
124000,4,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,41,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
126000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,39,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
128000,3.6,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,55,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
130000,3.5,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
132000,3.5,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,55,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
134000,3.5,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
136000,3.5,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
