Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
133,40,85,78,False,3.8,0,8/2/2024 12:15:06 PM,False,0,1,86,34.6,1434,,3.8,3,8/2/2024 12:38:55 PM,False,0,1,937B0677,86,2,13,GF,40/85,994,994,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
192000,28.9,0,6,0.81,0.21,0,0,12,1,0,16,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
194000,28.7,0,6,0.81,0.21,0,0,12,1,0,16,False,True,0,0,52,38,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
196000,28.6,0,6,0.81,0.21,0,0,12,1,0,16,False,True,0,0,52,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
198000,28.5,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,52,39,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
200000,28.3,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,52,39,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
202000,28.5,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,51,38,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
204000,28.6,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,50,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
206000,28.6,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,53,40,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
208000,28.5,0,6,0.8,0.21,0,0,12,1,0,15,False,True,0,0,53,40,30,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
210000,28.5,0,6,0.8,0.21,0,0,12,1,0,14,False,True,0,0,52,40,31,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
212000,28.6,0,6,0.8,0.21,0,0,12,1,0,14,False,True,0,0,53,40,31,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
