Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
90,40,85,123,False,3.9,0,6/29/2024 1:47:40 PM,False,0,1,86,18.5,2086,,3.9,3,6/29/2024 2:22:21 PM,False,0,1,937B0677,86,2,13,GF,40/85,999,999,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
94000,15.2,0,5,0.53,0.21,0,0,62,1,0,22,False,True,0,0,53,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
96000,15.3,0,5,0.53,0.21,0,0,62,1,0,22,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
98000,15.5,0,5,0.53,0.21,0,0,62,1,0,21,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
100000,15.5,0,5,0.53,0.21,0,0,59,1,0,21,False,True,0,0,53,39,28,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
102000,15.5,0,5,0.53,0.21,0,0,59,1,0,21,False,True,0,0,53,39,28,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
104000,15.6,0,5,0.53,0.21,0,0,59,1,0,21,False,True,0,0,53,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
106000,15.7,0,5,0.54,0.21,0,0,59,1,0,21,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
108000,15.7,0,5,0.54,0.21,0,0,59,1,0,21,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
110000,15.8,0,5,0.54,0.21,0,0,56,1,0,21,False,True,0,0,53,41,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
112000,16,0,5,0.54,0.21,0,0,56,1,0,21,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
114000,16,0,5,0.54,0.21,0,0,56,1,0,21,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
116000,16.1,0,5,0.55,0.21,0,0,54,1,0,21,False,True,0,0,54,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
118000,16.2,0,5,0.55,0.21,0,0,54,1,0,21,False,True,0,0,55,43,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
120000,16.1,0,5,0.54,0.21,0,0,54,1,0,21,False,True,0,0,51,36,26,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
122000,16.1,0,5,0.54,0.21,0,0,54,1,0,21,False,True,0,0,54,40,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
124000,16.1,0,5,0.54,0.21,0,0,54,1,0,21,False,True,0,0,53,39,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
126000,16.3,0,5,0.55,0.21,0,0,52,1,0,21,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
128000,16.4,0,5,0.55,0.21,0,0,52,1,0,21,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
130000,16.6,0,5,0.55,0.21,0,0,52,1,0,21,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
132000,16.6,0,5,0.56,0.21,0,0,49,1,0,21,False,True,0,0,54,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
134000,16.7,0,5,0.56,0.21,0,0,49,1,0,21,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
136000,16.8,0,5,0.56,0.21,0,0,49,1,0,21,False,True,0,0,53,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
138000,16.8,0,5,0.56,0.21,0,0,49,1,0,21,False,True,0,0,53,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
140000,16.9,0,5,0.56,0.21,0,0,49,1,0,21,False,True,0,0,54,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
142000,16.9,0,5,0.56,0.21,0,0,47,1,0,21,False,True,0,0,54,41,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
144000,16.9,0,5,0.56,0.21,0,0,47,1,0,21,False,True,0,0,54,39,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
146000,17,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,54,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
148000,17,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,52,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
150000,17.2,0,5,0.57,0.21,0,0,47,1,0,20,False,True,0,0,53,42,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
152000,17.1,0,5,0.57,0.21,0,0,47,1,0,20,False,True,0,0,52,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
154000,17.1,0,5,0.57,0.21,0,0,47,1,0,20,False,True,0,0,53,42,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
156000,16.9,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,54,42,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
158000,17,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
160000,17,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,54,42,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
162000,17,0,5,0.56,0.21,0,0,47,1,0,20,False,True,0,0,54,42,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
164000,17,0,5,0.56,0.21,0,0,46,1,0,20,False,True,0,0,55,42,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
166000,16.8,0,5,0.56,0.21,0,0,46,1,0,20,False,True,0,0,53,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
168000,16.8,0,5,0.56,0.21,0,0,46,1,0,20,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
170000,16.7,0,5,0.56,0.21,0,0,46,1,0,20,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
172000,16.5,0,5,0.55,0.21,0,0,46,1,0,20,False,True,0,0,53,40,29,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
174000,16.4,0,5,0.55,0.21,0,0,50,1,0,20,False,True,0,0,52,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
176000,16.4,0,5,0.55,0.21,0,0,50,1,0,20,False,True,0,0,53,41,31,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
178000,16.4,0,5,0.55,0.21,0,0,50,1,0,20,False,True,0,0,53,40,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
180000,16.3,0,5,0.55,0.21,0,0,50,1,0,20,False,True,0,0,53,41,30,3.94,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
